"cliente_id","ventas"
"BPD8DF3B",23145856.4655283
"BPDDBIBN",14715771.4029057
"BPDDD8F3",53741807.8439496
"BPDFBF0P",30068406.2599033
"BPDPIDF8",33922828.4086544
"BPF03033",14715771.4029057
"BPFFIF3I",23556553.2167215
"BPFFNFPB",21339092.8735185
"BPI00333",14688196.5707844
"BPI0P68B",60727768.5671644
"BPI63I63",19536589.2168304
"BPI6B6ND",14715771.4029057
"BPI8B883",14061480.1708148
"BPIDDD8I",20906174.8405082
"BPIDFIII",16739008.2447268
"BPIDI3PI",21981039.8190341
"BPIINB08",43360441.3515174
"BPIP6DN6",14700013.5900432
"BPN0DPNF",12474888.3127205
"BPN0IB3P",5844472.37016979
"BPND603F",20750328.1028312
"BPNFDBFF",21150541.9379334
"BPNFPB60",14715771.4029057
"BPNIIBD0",24426354.6011699
"BPP8P8F0",5826821.17468376
"BPPDNPPN",19611542.8468902
"BPPF3IDF",23451253.6760926
"BPPF3N68",32080938.6134608
"BPPIDIDP",9799501.6867011
"BPPININ0",20078740.4054838
"BPPNN0NP",20375271.4859907
"D0600D0N",45924861.0588124
"D0600ND8",20688158.3528734
"D06066D0",25956940.8650896
"D060D33F",16127799.6825437
"D063060D",75643909.1759384
"D06660IB",16009953.2740341
"D06B3PNN",14794239.6098123
"D06B6NNB",44355190.6403867
"D06F08IB",41695657.1677162
"D06I0P66",14235537.5773514
"D06I8D0P",43311943.5153309
"D06IPD30",9534567.86564237
"D06NI6FB",73927250.2781133
"D0F006B6",14683093.8782654
"D0F0PFD3",12270125.3191964
"D0F3D8I3",20635276.7360265
"D0F3FBFF",31319339.6314342
"D0F3ID63",76229882.7772283
"D0F68I83",62443152.369169
"D0F6I00I",15884540.9075135
"D0F8I8BB",29891697.4418327
"D0FB0I0I",15286371.0331124
"D0FBNB3N",31112022.4231714
"D0FBNDD6",61479939.5571109
"D0FBNNN8",54528101.631737
"D0FD008P",58456098.8405382
"D0FD038F",48831280.0456438
"D0FD0P6I",22189021.7011085
"D0FD3PFN",21838761.7862244
"D0FFDBI0",14743046.0256584
"D0FIF6IB",27697526.3095146
"D0FIFB3F",124778451.468284
"D0FIFP6I",49286582.3529605
"D0FN3FDI",25578186.9361788
"D0FN8603",15540863.1662484
"D0FNFIDF",14681250.9325862
"D0FP08ID",50735643.5021137
"D0FP0F86",16766950.8613448
"D0FPFF68",32746182.7111646
"D0I06PFB",33340945.3343177
"D0I30IN3",34634094.6437315
"D0I3II06",45411474.271718
"D0I66DD8",14681250.9325862
"D0I6ND0F",25875690.508224
"D0I83008",-1116450.8169791
"D0I8I38B",27855950.3614711
"D0I8IF00",15185396.618422
"D0I8IIPN",57119970.6886465
"D0I8N68B",59460139.2958245
"D0IB3ID3",71588422.8518652
"D0IBFI0D",37363687.7320925
"D0IIDDDF",44666212.2963818
"D0IIFB6F",14564094.3032027
"D0IIP6DD",31211383.9138767
"D0IN88PB",30429374.5599685
"D0INFD0F",34923923.3652632
"D0IP800B",24786752.1513428
"D0P0PI36",14681671.1961871
"D0P333DD",28518632.1232081
"D0P3DNF3",14681250.9325862
"D0P66IND",23382675.3428254
"D0P6BB33",26743482.3852185
"D0P8NBF8",25749148.7556897
"D0PB0036",58796225.424807
"D0PB6F6D",30300277.6168028
"D0PBP08D",25842208.9803483
"D0PF3D3P",43346147.2812133
"D0PIB88I",39144038.6413886
"D0PIIBNF",23697304.3979501
"D300F0B3",26723996.2804043
"D3033DN0",62732128.1588332
"D306IBFP",14878052.4216074
"D306NNDI",13019057.1091442
"D3086N0N",24100029.3013553
"D308DI0P",35395253.0970171
"D308F6PB",16529833.013987
"D308NIPI",22664498.5637707
"D30D8F00",14681250.9325862
"D30D8FIN",30551563.278414
"D30DD60N",72264272.5654792
"D30DDFDB",52412148.1531156
"D30F3DDI",26351792.9654687
"D30F6DI8",32037650.8891561
"D30I38NI",14644019.0370348
"D30IF0DI",29863471.8852673
"D30III6P",17716173.3597319
"D30IPF68",22009588.1178844
"D30IPI3P",22647681.0131917
"D30NIDI3",20565743.8111208
"D30P0DF8",25977278.9161273
"D30PBPF6",12708335.3661771
"D330P8DP",14809171.1812339
"D330PBBD",16143375.4533452
"D333068I",25614001.6111123
"D333886N",56240795.5246801
"D333FDB8",36656989.8495962
"D33636NN",19101977.3234102
"D3366PIN",17348169.9561505
"D338NB08",29482234.2536227
"D338P03I",25694401.5514976
"D33B6FFI",30585010.0877212
"D33B8FP6",33907335.2523799
"D33BD8N3",46507110.9961015
"D33BN6BI",39610174.6720059
"D33D38BF",14681250.9325862
"D33DBI8F",24492439.1980329
"D33FDPD6",47979919.5581485
"D33FIBBB",25104236.9802534
"D33FIPDP",33959913.6155913
"D33I30DF",14681250.9325862
"D33IN8PP",66104941.5157625
"D33NDIP6",23576805.2003184
"D33P0N38",44875867.8037863
"D33P3BB0",26866601.6475383
"D33P80BF",45460589.0751912
"D33PFPD6",15943793.9431987
"D33PNBPD",31286025.5434885
"D3603BBD",77755016.3291266
"D363383N",52130442.8323387
"D363BFDN",41746331.1691809
"D366B30D",42335870.0288232
"D366BF8B",7267372.77514201
"D3680I00",74118507.1048149
"D3680N6D",29653382.9603145
"D3688DP0",32346554.3791265
"D36B08NI",44436916.0043743
"D36B0DIN",19242079.025659
"D36BBP0F",40896528.6945988
"D36BN6PP",17690752.5012395
"D36BNP80",16178469.7194441
"D36BP0DF",46687031.2385079
"D36D3BIF",12206353.7358712
"D36D3BPB",9920665.68848296
"D36F08P8",32534194.7479853
"D36FB03P",28873878.2181943
"D36FPBI3",10868110.5671536
"D36FPIID",44427657.3104933
"D36I8PNF",14643221.6987168
"D36PDDF8",14411584.67868
"D36PI0PB",20211260.3320471
"D380B0B6",16550871.972868
"D38300DB",25940591.2400007
"D383D3BI",28895292.3139876
"D383N38B",21662388.7887136
"D38D88PN",21037480.4806723
"D38DIFF8",14681250.9325862
"D38IBNND",25936563.0838369
"D38IP6DI",45052611.4700657
"D38IP8I3",56573422.7514258
"D38N6060",44659756.8098846
"D38N8FP8",41314918.1508555
"D38NFF88",33228369.0224083
"D38NIPNF",86817934.1461405
"D38P86NB",23431849.8178582
"D38PFNF6",21670706.566836
"D3B30N38",20639239.7832551
"D3B3NI0P",62175542.6818919
"D3B66N0N",40403086.8485467
"D3B6B66D",33201320.9447688
"D3B6IF80",17417963.3364048
"D3B88P30",49770485.9845778
"D3B8N80I",15648155.8100923
"D3B8PPDB",29509534.2921041
"D3BD0BFF",28395866.4541249
"D3BDDPN6",20139923.1730009
"D3BDNBNF",39187198.5500427
"D3BDP86I",46934109.3966861
"D3BF0BNB",19171633.7400884
"D3BIN8DN",15310242.8538889
"D3BIPNBD",53759959.9775728
"D3BN3366",31548680.6175013
"D3BN3NFB",17193316.2771869
"D3BN6830",3429944.76334222
"D3BN688F",154598048.473391
"D3BNB600",16668627.9606329
"D3BP6FFD",18832135.3018935
"D3BPF6BB",43406067.9333543
"D3D36B38",75984467.2947247
"D3D3F30N",24641819.8638357
"D3D83D80",22552752.0270812
"D3DFFBNF",88212584.2366916
"D3DFN3PB",60009508.0845496
"D3DFND33",33967371.2691994
"D3DNDN3I",24692010.6955142
"D3DNFP8F",17462946.8544357
"D3DPN33P",24034422.1482584
"D3F6IB60",18719242.8417834
"D3F8DNIN",32346414.6274025
"D3F8F68I",19056870.9585343
"D3FBFN0I",34992747.6566128
"D3FBP00D",15373880.0212474
"D3FBPI33",99454531.1980399
"D3FD0PDB",20384674.8180598
"D3FI6DF6",50920038.3033673
"D3FND80N",45565392.8984506
"D3FP3D08",61310964.6040843
"D3I000NP",36626617.6201514
"D3I0PDFF",35712875.9026539
"D3I3N3D3",14452076.5486634
"D3I60IBP",38212611.511279
"D3I806N6",98847998.1950364
"D3I88B8P",14734823.9574172
"D3IBDPP6",26147410.7044105
"D3IBNB66",14708396.9770006
"D3IFNDP8",16609399.4462196
"D3IFNNI6",29068344.1245775
"D3IN86ND",44690433.2257003
"D3INIFBP",16937790.3972727
"D3IPINP6",25876050.6236024
"D3N03DDN",18446115.491437
"D3NFI660",27146771.4456002
"D3NFNFFD",33242342.2918176
"D3NFNPI3",19060381.8753742
"D3NI6BBB",44253091.33999
"D3NP00ID",35555834.4488453
"D3NP608P",33682106.9175258
"D3NP6N33",18542111.2331569
"D3NP6NP6",19006990.8565596
"D3NPDN68",29359362.2918723
"D3NPIB8B",30781893.1403405
"D3P083DD",18556546.7472821
"D3P0I3BF",36875932.5809847
"D3P3683B",36631209.0104679
"D3P83PFD",15634469.917291
"D3P88BNF",69533850.285444
"D3PB0PD0",22609926.5889752
"D3PFBB08",26271168.9188707
"D3PFFBBD",62223177.1505403
"D3PIBID3",32201461.6807199
"D803FB8P",22754977.6089313
"D803FBBD",14711678.603889
"D80F8DFB",17508254.1194631
"D80FD0ND",17903425.2978844
"D80IB8NB",14929636.0841532
"D80PN6PD",18457156.0842436
"D830D6NI",3528290.46337222
"D836I3D6",25273626.7674828
"D838F8PB",33830442.9404893
"D83BD3FP",23619808.5087336
"D83D8P68",21972390.018639
"D83IIPBB",16493014.9798941
"D860NBIN",16476031.0901805
"D86D8NPP",38549288.5854133
"D86NNB0F",35740146.6475455
"D880IF6B",15298222.7864075
"D883I300",37865747.0707308
"D883I6NP",22584980.194505
"D88608B3",77121437.7455128
"D8866I8B",16791662.6562878
"D886PP80",14756318.8218009
"D88F0N38",45544972.4264206
"D88IDNND",57049641.1197758
"D8B8B6D6",42874867.405174
"D8BB6I6N",17557501.7326599
"D8BB6NIN",15381996.5112006
"D8D6BP63",14711678.603889
"D8D80F38",14384453.362121
"D8D8DBBB",15523445.8245613
"D8DDB36P",37756222.8255255
"D8DFPB06",28632016.1998853
"D8DI686N",28065046.1621475
"D8DN6I63",232252227.177936
"D8DNIB3I",20719261.4311615
"D8F6IF0F",17492216.6538962
"D8FBF38D",26296560.0222865
"D8FDBI3P",9711065.4062115
"D8FPIFI3",18466510.2452494
"D8N0D8D6",30877635.2891855
"D8N3D88D",20153768.2403197
"D8N3N808",25816825.7653242
"D8N3N86I",51596366.3803555
"D8NBI8PF",27407567.3144816
"D8NDBN8B",59154237.7207732
"D8NDI0FB",26436089.1216579
"D8NF30N8",18784286.3102514
"D8NNPDI3",89812727.0506104
"D8P3NI6N",15896180.8766646
"D8PB8DI6",23979395.4202147
"D8PBBPNB",43496671.1844087
"D8PD86IN",14711678.603889
"D8PDD8N3",20315650.9102214
"D8PN066B",27327119.8304622
"D8PN6BBD",26365821.8443367
"DB00BNBF",39961736.5866011
"DB08IPFI",75033358.3200694
"DB0BIIFD",13571405.1006112
"DB0DD008",15372135.9853337
"DB0DI3D8",27539296.974416
"DB0FFIPD",14096602.8545524
"DB0II8BD",19993137.009644
"DB338PNP",14963401.6671334
"DB3I8D8I",16441153.1861867
"DB3NB6FD",13890392.7129003
"DB3NDDBN",40866714.9340438
"DB600BP6",19665900.545429
"DB60BD8F",14459353.8536419
"DB60N0PP",60267836.758958
"DB6DF8IP",2326289.17786866
"DB6IFI0D",16769236.2772255
"DB80B3IB",15134264.985416
"DB80ND3B",15793012.0436658
"DB83F3F0",36377558.3691599
"DB83FNNF",14986750.0761585
"DB8BB3IN",39266780.2028605
"DB8F8F3I",14711678.603889
"DB8IF030",31042331.9043081
"DB8IPN3D",23470360.4820294
"DBB38I3B",14696136.8976413
"DBB3B88F",19396616.7599753
"DBBDI6IF",37326928.2370647
"DBBPN66P",14711678.603889
"DBD0FBFF",32558846.0860598
"DBD0FDBN",71254315.9099177
"DBD0PP3F",54291880.5684385
"DBD3B8ND",14374122.1991386
"DBD6F3PD",52724684.4270049
"DBD8B0IP",25202693.7211115
"DBD8D0NI",29095699.0005882
"DBDBNF0D",13579419.6048551
"DBDFI60I",51515072.3374276
"DBDFIFP6",23501065.7815154
"DBF6F63F",28893068.1231588
"DBF8D6N3",15723085.4139251
"DBFB0IBI",15253419.7157149
"DBFD0DPP",27009455.3055997
"DBFFP86F",62942286.1308821
"DBFID6P8",37790036.63258
"DBI3IDD6",14962527.68907
"DBI3N6P3",29949071.2467437
"DBID3IDB",31208128.2203489
"DBIDB8P3",18413425.0761043
"DBII8IB0",11600366.6906092
"DBIIN3ID",20624376.58374
"DBIND6PB",32136440.0731098
"DBIP6DIB",32594888.5650975
"DBN08INP",31043981.0026374
"DBN830NI",15796150.9143539
"DBNBF03F",33342945.3448006
"DBPBB60B",22837552.1400382
"DBPBBI86",14687985.5476343
"DBPDBBBP",15207071.9502836
"DBPFFFN3",44712188.1375756
"DBPFPP68",15741522.3481024
"DBPN06F3",17762362.7896727
"DD00P8B3",16341030.170508
"DD038I33",32136548.2917024
"DD038IBB",12723001.4317017
"DD03IDNN",17651706.3650185
"DD03NN3D",38308239.8250927
"DD06B8BD",72277076.1450854
"DD088I3D",84805205.6936179
"DD0D060B",16075928.9277747
"DD0D060N",16340787.3973624
"DD0D80FB",14710331.3204579
"DD0DFFNB",20045479.4973786
"DD0F38BP",32013969.8139615
"DD0FD3N6",14783891.0600512
"DD0FDBD0",17465958.8238575
"DD0N0I0D",15164283.6877562
"DD0NB8P6",14688206.8959574
"DD0NBFN8",35002857.8407699
"DD0NF0NI",29741999.9479475
"DD0P0DFB",19017083.6884041
"DD30D08N",34354791.8522902
"DD363F60",39895621.44293
"DD38IIII",21127024.7584508
"DD3BI836",31620218.2589126
"DD3BND0N",75829840.2779611
"DD3BP666",14691977.1069969
"DD3D33IP",14883694.8100665
"DD3N0B6D",62603963.5687153
"DD3NDII3",20475163.5917638
"DD3PDFD0",24941155.5965268
"DD6B66DB",15008533.5308701
"DD6BD303",32412272.3597102
"DD6D3P80",14687994.0421206
"DD6FB0BN",38948004.8292334
"DD6FF366",5409341.28290466
"DD6ID03I",8122735.27896721
"DD6IIF66",44984571.3812633
"DD6PI6D0",14699501.5140772
"DD800IN3",15531316.6701433
"DD800NBI",23639687.0414069
"DD8838I6",31311944.8595956
"DD8B0D80",64381375.0571977
"DD8BN6DI",22855601.0584843
"DD8DFB38",61417409.6298293
"DD8F608I",36762456.9975819
"DD8I3F08",17318120.0496257
"DD8IB60B",47277461.6747842
"DD8N6IF8",36636413.0675882
"DD8P8880",21670747.7930476
"DDB068BI",20951780.8031959
"DDB3FDFB",29975044.0639635
"DDB63DNB",15795659.5209136
"DDB6BB36",43136001.0898311
"DDB8P3IF",39611758.1934254
"DDBB3B0B",24899591.4051035
"DDBBB0DB",28772294.5427696
"DDBBP6N0",23273277.7242688
"DDBII0NF",15675962.8039419
"DDD08N0D",14687985.5476343
"DDD80I88",34165327.8773099
"DDDB0FB0",81047991.0188859
"DDDB86NP",17170321.2735195
"DDDBIFF3",18283649.3220139
"DDDD33IF",31914812.2247336
"DDDN3FP8",37339087.2208063
"DDDN6I6F",14687985.5476343
"DDF08F83",62524148.2809145
"DDF0IN83",32492084.4705492
"DDF3B380",24514056.3498319
"DDF3DP3N",31968500.288523
"DDF3ND8D",17323435.8126861
"DDF6D38F",42527289.2043543
"DDFF033N",17531817.2150436
"DDFF3388",33316667.5262447
"DDFN3P3P",21685015.9174718
"DDI036D0",25413385.9784848
"DDI3BDD0",21855449.6994103
"DDI6ID6I",14770308.1699568
"DDI86BP8",14686538.8663451
"DDIB38PF",21407468.6089401
"DDIB6IFF",27990771.2389551
"DDIBDB0F",16843686.9778582
"DDII0DND",26802061.5963521
"DDIN0NF8",21118892.1963495
"DDN0F8ND",-812070.487096883
"DDN33633",31242657.0530063
"DDN3D6N0",33806316.0396502
"DDN3D8PP",14687985.5476343
"DDN3NN8D",35716654.4016286
"DDN8D3PP",30530405.8172074
"DDN8D80I",54270860.3107648
"DDNBD866",17885874.020894
"DDND6NII",33717626.4986944
"DDNDDFNN",15094122.7080933
"DDNDIN80",76101131.4991172
"DDNN60FI",20549722.3410104
"DDNNBNPP",58799156.9502842
"DDNND883",18015985.9196161
"DDNNIIFF",1225039.2409161
"DDNNN6I6",62131205.2000546
"DDNP06B6",14888815.6965003
"DDNPP3PF",26491203.8556698
"DDP68N0B",20682930.1663037
"DDP8363D",43614592.3007056
"DDP838IB",74946828.3580492
"DDP8F6PN",3470097.01877221
"DDPBNDB0",14632575.8239594
"DDPDF0D6",20036717.6486069
"DDPF6P36",18357135.9773655
"DDPP3I8B",10102120.9389407
"DI06DPPN",54424269.4691508
"DI0I6D03",147707102.450773
"DI3DIPPB",18513918.8969683
"DI3I3668",19033523.5680242
"DI603NPP",18009757.303166
"DI60NPIF",41259329.4396899
"DI6308F8",18442925.8796243
"DI6BDNN3",24130408.8801051
"DI6DBPB6",53751881.5133526
"DI6F6B3F",14833616.5767982
"DI6PI3FP",14760202.3908559
"DI6PPIBI",14720582.9166293
"DI88F06N",40196049.8248948
"DI8II860",38254202.1178625
"DI8III0B",14720654.9484873
"DIB86BFB",18003033.1202391
"DIBB6I86",41738291.4512174
"DIBBBI0I",25494842.3306413
"DIBD03B6",61500290.7815854
"DIBDI3NB",26688694.0487054
"DIBFP3NN",22179344.3529931
"DIBP6NBP",66938167.7937674
"DID3B03F",44915798.2772196
"DID3B6I0",14631892.436171
"DID88638",24457129.027048
"DIDB6P6I",18884144.5448037
"DIDDBDD3",57992974.1673002
"DIDDP00F",14290872.1314558
"DII0N36P",17267608.8736717
"DII33P06",21439139.4959744
"DII66NDD",-7943120.02547383
"DII8I8B6",40732524.0330642
"DIID03ID",27948681.8796697
"DIIIPD0F",42244653.5141739
"DIN0I0NB",59814081.7844917
"DIN3B60P",14750945.0475757
"DIN8P68P",15175459.5407972
"DIP08NBP",41277975.7637967
"DIP83NNN",14720582.9166293
"DIPB8NPI",15306459.4813455
"DIPD3FPF",53369831.835314
"DIPI0D8I",14720582.9166293
"DN000N3P",14699501.5140772
"DN00B0NP",18469912.6573977
"DN00BF6I",36689070.4546708
"DN03NF0B",48874041.4047994
"DN0D68NP",16065895.7807589
"DN0DIFD8",14699501.5140772
"DN0N6P8P",14695369.1854864
"DN0N6PNB",24708444.917808
"DN33DI0N",15411214.7660011
"DN33FF8P",67357609.5212169
"DN38BNFN",19193884.4100489
"DN38N638",55907793.0994096
"DN3BD8N3",59097199.9521011
"DN3D6FD3",51904002.1113888
"DN3NF8NN",17627400.354051
"DN3NPI0I",38867447.1730172
"DN3P86ND",5617448.48486818
"DN3P8DN8",16922786.8093881
"DN608DFP",17280319.3869527
"DN680F0B",25908034.312431
"DN688BF6",19293041.8180344
"DN68DN80",22483270.8744663
"DN6DND88",14705604.5937658
"DN6NDIFP",27607836.6321014
"DN80D8PP",11601354.8522591
"DN80NFND",23074387.5932219
"DN833DIP",17904766.3217998
"DN83FNDP",14553080.1536801
"DN86DFIB",51848922.7010685
"DN86PND3",29139897.2143281
"DN8BN36D",32907531.5586163
"DN8BNBIF",14699501.5140772
"DN8DF3B3",14699501.5140772
"DN8FPDD8",17142648.1460745
"DN8IB003",16741467.4192915
"DN8NBB36",52903189.2309905
"DNB36F66",27385317.2027137
"DNB3IPF3",46186351.288633
"DNB68P3P",16853640.4873268
"DNB8D083",32902096.8582376
"DNBBDF8F",15596674.7433757
"DNBBFN66",40972226.3567341
"DNBFD30I",26244571.4696028
"DNBI8IIP",15985904.5217293
"DNBN63I3",40174733.243004
"DND0BIB3",34277318.3110887
"DND6B868",14917908.2273266
"DND6BIPP",17906688.3392262
"DND6FDB3",22946872.0381015
"DND6ND63",18299280.7452938
"DNDB66D0",33884903.7569176
"DNDBDBNN",50555783.7639998
"DNDFD66B",27853713.0193311
"DNDFP0P3",57757457.3495677
"DNDI0NBI",85159045.293765
"DNDIBPII",59233693.1034047
"DNDNF6PN",34680017.4989938
"DNDP833D",22049268.4520189
"DNF0ND8D",16539139.8445822
"DNFFFP3I",33223601.7787047
"DNFFFPF8",64057956.4514994
"DNFIB6BD",27382566.3732409
"DNFIB80P",24723674.5786052
"DNFPFBIF",73898580.3659253
"DNI363B8",21479335.4594971
"DNI36D80",17096751.660157
"DNI3NFBN",14704394.8657335
"DNI8BBFI",21384747.4588369
"DNII8D30",15722773.9912955
"DNIPI0NN",21587476.5772311
"DNN0PPFF",14699501.5140772
"DNN836BB",15724754.1214257
"DNN8BD6D",14695669.4570178
"DNNBBP6I",55430814.0541704
"DNNDP3DF",33956864.7498207
"DNNI68BI",42184128.1123739
"DNNI888I",15278051.1322112
"DNNNF0F0",15228205.2080073
"DNP3D8I0",15881166.666862
"DNP6N0FN",4397451.67239216
"DNPBB0FI",14192678.3430917
"DNPFDIFP",28698530.4249817
"DNPI0FP3",41513564.7524724
"DNPI3BDF",80917518.2141668
"DNPPFDD3",47122722.0468805
"F000886I",20045352.3274756
"F0060PPN",25646302.5181274
"F00BNPPI",29904722.183492
"F00N06P3",20134377.7766945
"F00ND80F",14494110.3166918
"F00NDD38",12153779.6364389
"F0336IFB",50757532.8444113
"F0386I6B",42394165.5086812
"F038IDND",14394934.1784231
"F03B86DI",21156352.8123874
"F03DPPPD",-693209.506018862
"F03IF886",19980518.3062232
"F06DPNDF",14494110.3166918
"F08866B6",33523416.4102803
"F088DFF0",13758329.8581197
"F088PP0B",22773746.7433126
"F08FN636",31986417.1429433
"F0B03PN8",14494110.3166918
"F0B066N8",18407466.5295539
"F0B3NDIB",16605569.3544136
"F0B6I30N",14494110.3166918
"F0BBFN3B",24500111.2682692
"F0BDNPDN",20004437.3589125
"F0BF8BP3",46463827.3567661
"F0BFI608",17654152.302468
"F0BFNF3D",14494110.3166918
"F0BN0086",19751679.092778
"F0D8688B",16511468.2378782
"F0DBDNFP",17621321.041519
"F0DD0303",14791742.8363739
"F0DFFF0D",22504614.3422798
"F0F0BD08",16000226.2669996
"F0F68FIN",22561345.9941296
"F0F6B3NB",30583759.7440174
"F0F6I0DD",51947545.9598581
"F0F6NBD6",14977026.7070877
"F0FDIPD3",33351495.3060021
"F0FF3FN0",30630827.774518
"F0FI6P6P",21728480.4072004
"F0FPIDN6",65607189.5370385
"F0I00666",19252972.0723111
"F0I6PF0N",48267711.8713135
"F0I8I6BD",14494110.3166918
"F0IB6NNP",21637371.4269704
"F0IB86DN",14494110.3166918
"F0II6IF6",22109077.8330166
"F0INFB8N",17540680.0693219
"F0NBFDN3",46866525.5929654
"F0NBN60F",25882720.3654121
"F0NDB633",14915087.6954324
"F0NNFBB6",18145790.0871345
"F0NPF36P",46757964.9803894
"F0P6BD0D",17190101.6344771
"F0PFP663",19625751.8182167
"F0PFP6D0",14634901.0052646
"F303F8N0",41978160.5635276
"F30D08N8",15580587.540984
"F30DPB6F",146696747.218704
"F30F86DN",18075377.8511762
"F30PN0N3",4088270.05346895
"F333I38I",27627966.4452168
"F33BFIB3",35594437.023441
"F33DND0I",128016905.753263
"F33F60NF",44213901.6364549
"F3680N68",16917718.2941935
"F36833P3",121490632.467617
"F36D30ID",23565652.5315396
"F36DI03B",65216072.0311456
"F36PFIFP",15821928.3926751
"F38868B8",22743996.7879401
"F38BFD3B",22001847.0123345
"F38D383D",19305158.6439574
"F38DFF6N",27043901.7687136
"F38FN0BF",22377786.4369807
"F38FNP60",14367524.2486641
"F38IF3D0",15165953.094642
"F38IP0D3",31172110.5502687
"F38PFF0I",79206785.4713656
"F3B6P636",30194330.179859
"F3B86INN",29151332.9157042
"F3BB3NF0",32087464.8433513
"F3BBF86I",7709333.6223001
"F3BDPNP3",51042564.1546222
"F3BI3D6N",19572844.8025673
"F3BPBN6D",31264069.7131188
"F3D00PDP",26395514.371747
"F3D03I6B",14494110.3166918
"F3D0666I",19222944.4265142
"F3DB30FD",43066982.027623
"F3DD0PP0",60952589.8567372
"F3DFBBBP",15482671.8089279
"F3DFBFFB",16109891.6254219
"F3DNB33F",28347844.7175347
"F3F8PIPN",24884460.0127701
"F3FNFDFP",19778977.6918763
"F3IB60IP",26955044.0146271
"F3IPI86D",67527031.2571271
"F3N0IFI0",34155093.1705936
"F3N36BID",56436951.4397464
"F3N3DPB8",19390689.6280446
"F3N6IN8N",44248046.9385052
"F3N6IPBP",20382491.0112952
"F3NF68FI",27559811.28551
"F3NINNBN",66270050.0217805
"F3NN3006",18777288.7301512
"F3NNB66F",14494187.1016878
"F3NNBFFN",30055378.6491324
"F3NP8I86",47444319.3752679
"F3PII3IP",39644773.2811477
"F3PP33D0",58664004.9102379
"F603DFBD",17113596.3336315
"F60680P8",8835861.05669109
"F6336IB3",14143468.2476938
"F6338N3P",15007403.5483716
"F6360NN3",14459871.9352774
"F638P8D0",52651197.5755382
"F638PB03",26695697.4603059
"F63BB6PP",52726277.5132256
"F660N8PP",27642200.6347268
"F663FDIN",32609981.0712889
"F66B866I",55191267.3360265
"F66DDN3B",23583545.4734101
"F66DFIB8",43530771.3063839
"F66FP8F6",18264578.1337405
"F6886FP8",16522887.3577157
"F688IB0D",28340968.0000176
"F688N6IP",37835256.3410761
"F688N88D",15085754.0835808
"F68B6003",21448790.7215691
"F68P3BDI",13655911.5326635
"F6BBNN8D",17467027.4441282
"F6BF0D6I",38274019.8251146
"F6D0F0BD",12651894.5759335
"F6D0IPNI",30794988.224321
"F6DDP0FP",23490042.8471734
"F6DFI0P3",52740057.6379011
"F6DP0BD3",12105097.8112973
"F6F38INP",14459871.9352774
"F6F3FB68",15259071.6315993
"F6F8DINI",11789051.774125
"F6FB8PII",14384424.1540065
"F6FFB36N",14078267.7972295
"F6FFIIFD",57378328.2585019
"F6FIFDB8",29305695.793082
"F6I86IDB",43803698.8451255
"F6IF860D",26693657.169656
"F6IFI8PB",27394420.5830696
"F6IIF3D0",14794244.4174875
"F6IND6NF",41046325.9535918
"F6NB36P6",23844557.2798971
"F6NNDND6",15785184.8692525
"F6NPBB0P",64303257.4359873
"F6NPD3BD",24703327.7695861
"F6P3D63B",23600450.2170828
"F6PB0F8D",31241754.2954152
"F6PDF3P6",43794290.680271
"F806330P",18646988.4067958
"F806PDNP",82435388.5207737
"F8080BBF",38734216.9312162
"F80B3P08",32341736.3973311
"F80ND6NI",30344831.240076
"F80NI3D8",14461568.7825117
"F80P3668",169425714.085957
"F833I8N0",28997937.9841863
"F8360N66",40821625.8460411
"F8368BF6",34034947.2091643
"F836PDNP",14839171.3431202
"F83N3I63",22470395.8429699
"F860PDN6",28492655.092515
"F8636IFI",20945425.2979594
"F866008P",18084022.6256746
"F86F8P60",14459871.9352774
"F86FNNIB",14459871.9352774
"F86PBPB6",53267206.004742
"F886063B",17952606.6950683
"F886P88P",27204606.7642002
"F88BDI3B",14642575.0033731
"F88DDPPD",14924807.2319351
"F88DNN8B",52048688.7615295
"F88PB0NF",14704233.2219967
"F8B6P6DP",17651770.2098985
"F8B86D38",30530812.7275985
"F8BB3P8B",75479185.8682896
"F8BBPP0P",15895790.945244
"F8BD0IP0",14460761.1060548
"F8BD38BD",26201487.8095629
"F8BDD8DP",10859261.0984092
"F8BNF0NI",75711978.9330571
"F8BNI08D",16376719.7196825
"F8D3FP3I",16601374.1863513
"F8D6N0NB",29451912.3794581
"F8DBF3BB",32226073.6025206
"F8DD3883",28711448.7092387
"F8FFBPDP",16208183.7569935
"F8FINPBF",26005670.7515244
"F8FPB6N6",13264403.6655011
"F8I600BB",13770207.9316163
"F8I6BPN8",27321877.6030479
"F8ID3BFP",37092448.968031
"F8N88N6P",14865774.5441575
"F8N8IPIB",19849224.2175737
"F8NBDBNP",14472974.8684568
"F8NBIPDF",46144648.9484082
"F8NDBPI8",21674261.6725225
"F8P6I3DD",24749015.8363614
"F8PBBN6P",54744328.1241575
"FB0368DB",16334717.3826481
"FB03ND36",18993246.2518636
"FB068DN6",62602840.1597506
"FB06BFPN",48578568.8296536
"FB06DBDN",10191961.8931875
"FB08P386",21886486.8496294
"FB0B0N08",14886092.2146025
"FB0B8N3B",40822530.8637231
"FB0I6D08",41259873.6878687
"FB38B6FP",72954940.6303957
"FB38DDFD",66788936.7182
